"Lake_ID","Year","SpeciesName","Fate","Weight","Report"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"perch","Harvested",153.846153846154,"Joint"
9,2018,"pikeperch","Harvested",1250,"Joint"
9,2018,"pikeperch","Harvested",1250,"Joint"
9,2018,"pikeperch","Harvested",1250,"Joint"
9,2018,"pikeperch","Harvested",1250,"Joint"
9,2018,"perch","Released",100,"Joint"
9,2018,"perch","Released",100,"Joint"
9,2018,"pikeperch","Harvested",1375,"Joint"
9,2018,"pikeperch","Harvested",1375,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"pikeperch","Released",1000,"Joint"
9,2018,"perch","Harvested",500,"Individual"
9,2018,"perch","Released",100,"Joint"
9,2018,"perch","Released",100,"Joint"
9,2018,"northern pike","Released",2000,"Joint"
9,2018,"northern pike","Released",2000,"Joint"
9,2018,"pikeperch","Harvested",2750,"Joint"
9,2018,"pikeperch","Harvested",2750,"Joint"
9,2018,"pikeperch","Harvested",2750,"Joint"
9,2018,"pikeperch","Harvested",2750,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"northern pike","Released",5000,"Individual"
9,2018,"pikeperch","Released",1400,"Joint"
9,2018,"pikeperch","Released",1400,"Joint"
9,2018,"pikeperch","Released",1400,"Joint"
9,2018,"pikeperch","Released",1400,"Joint"
9,2018,"pikeperch","Released",1400,"Joint"
9,2018,"perch","Harvested",NA,"Individual"
9,2018,"pikeperch","Harvested",1400,"Joint"
9,2018,"pikeperch","Harvested",1400,"Joint"
9,2018,"pikeperch","Harvested",1400,"Joint"
9,2018,"pikeperch","Harvested",1400,"Joint"
9,2018,"pikeperch","Harvested",1400,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"northern pike","Released",1750,"Individual"
9,2018,"pikeperch","Harvested",750,"Individual"
9,2018,"pikeperch","Harvested",1083.33333333333,"Joint"
9,2018,"pikeperch","Harvested",1083.33333333333,"Joint"
9,2018,"pikeperch","Harvested",1083.33333333333,"Joint"
9,2018,"pikeperch","Released",1500,"Joint"
9,2018,"pikeperch","Released",1500,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"northern pike","Released",NA,"Joint"
9,2018,"northern pike","Released",NA,"Joint"
9,2018,"northern pike","Released",NA,"Joint"
9,2018,"northern pike","Released",NA,"Joint"
9,2018,"northern pike","Released",NA,"Joint"
9,2018,"pikeperch","Harvested",1800,"Individual"
9,2018,"pikeperch","Harvested",2000,"Joint"
9,2018,"pikeperch","Harvested",2000,"Joint"
9,2018,"pikeperch","Harvested",2000,"Joint"
9,2018,"pikeperch","Released",833.333333333333,"Joint"
9,2018,"pikeperch","Released",833.333333333333,"Joint"
9,2018,"pikeperch","Released",833.333333333333,"Joint"
9,2018,"pikeperch","Harvested",2750,"Joint"
9,2018,"pikeperch","Harvested",2750,"Joint"
9,2018,"pikeperch","Released",200,"Individual"
9,2018,"pikeperch","Harvested",1500,"Individual"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"northern pike","Released",3000,"Individual"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Released",200,"Joint"
9,2018,"pikeperch","Harvested",1600,"Joint"
9,2018,"pikeperch","Harvested",1600,"Joint"
9,2018,"pikeperch","Harvested",1600,"Joint"
9,2018,"pikeperch","Harvested",1600,"Joint"
9,2018,"pikeperch","Harvested",1600,"Joint"
9,2018,"perch","Released",NA,"Individual"
9,2018,"northern pike","Released",NA,"Individual"
9,2018,"northern pike","Released",5500,"Individual"
9,2018,"northern pike","Released",3500,"Individual"
9,2018,"pikeperch","Released",2250,"Individual"
9,2018,"pikeperch","Released",500,"Individual"
9,2018,"pikeperch","Released",500,"Individual"
9,2018,"pikeperch","Harvested",1500,"Individual"
9,2018,"pikeperch","Harvested",750,"Individual"
9,2018,"pikeperch","Harvested",750,"Individual"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Harvested",2000,"Joint"
9,2018,"pikeperch","Harvested",2000,"Joint"
9,2018,"pikeperch","Harvested",1750,"Joint"
9,2018,"pikeperch","Harvested",1750,"Joint"
9,2018,"northern pike","Released",1000,"Joint"
9,2018,"northern pike","Released",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"perch","Released",300,"Individual"
9,2018,"perch","Released",400,"Individual"
9,2018,"pikeperch","Harvested",750,"Individual"
9,2018,"perch","Released",166.666666666667,"Joint"
9,2018,"perch","Released",166.666666666667,"Joint"
9,2018,"perch","Released",166.666666666667,"Joint"
9,2018,"pikeperch","Released",250,"Joint"
9,2018,"pikeperch","Released",250,"Joint"
9,2018,"perch","Harvested",150,"Joint"
9,2018,"perch","Harvested",150,"Joint"
9,2018,"northern pike","Harvested",1000,"Individual"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",769.230769230769,"Joint"
9,2018,"pikeperch","Harvested",4500,"Individual"
9,2018,"pikeperch","Harvested",1500,"Joint"
9,2018,"pikeperch","Harvested",1500,"Joint"
9,2018,"pikeperch","Released",500,"Individual"
9,2018,"pikeperch","Released",1166.66666666667,"Joint"
9,2018,"pikeperch","Released",1166.66666666667,"Joint"
9,2018,"pikeperch","Released",1166.66666666667,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"pikeperch","Harvested",2500,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"northern pike","Released",3333.33333333333,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"perch","Released",428.571428571429,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Released",1500,"Joint"
9,2018,"pikeperch","Released",1500,"Joint"
9,2018,"pikeperch","Released",1500,"Joint"
9,2018,"pikeperch","Harvested",3333.33333333333,"Joint"
9,2018,"pikeperch","Harvested",3333.33333333333,"Joint"
9,2018,"pikeperch","Harvested",3333.33333333333,"Joint"
9,2018,"pikeperch","Harvested",3333.33333333333,"Joint"
9,2018,"pikeperch","Harvested",3333.33333333333,"Joint"
9,2018,"pikeperch","Harvested",3333.33333333333,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"perch","Harvested",93.75,"Joint"
9,2018,"roach","Released",66.6666666666667,"Joint"
9,2018,"roach","Released",66.6666666666667,"Joint"
9,2018,"roach","Released",66.6666666666667,"Joint"
9,2018,"pikeperch","Harvested",2125,"Joint"
9,2018,"pikeperch","Harvested",2125,"Joint"
9,2018,"pikeperch","Released",200,"Individual"
9,2018,"perch","Harvested",200,"Joint"
9,2018,"perch","Harvested",200,"Joint"
9,2018,"northern pike","Released",750,"Individual"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Harvested",1500,"Individual"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Released",NA,"Joint"
9,2018,"pikeperch","Harvested",NA,"Individual"
9,2018,"northern pike","Released",2000,"Individual"
9,2018,"pikeperch","Released",2000,"Individual"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Harvested",2000,"Individual"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"northern pike","Released",1500,"Individual"
9,2018,"pikeperch","Harvested",1500,"Joint"
9,2018,"pikeperch","Harvested",1500,"Joint"
9,2018,"pikeperch","Harvested",1500,"Joint"
9,2018,"pikeperch","Harvested",1500,"Joint"
9,2018,"pikeperch","Harvested",3500,"Individual"
9,2018,"pikeperch","Harvested",1250,"Individual"
9,2018,"pikeperch","Harvested",1000,"Individual"
9,2018,"perch","Released",18.75,"Joint"
9,2018,"perch","Released",18.75,"Joint"
9,2018,"perch","Released",18.75,"Joint"
9,2018,"perch","Released",18.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",593.75,"Joint"
9,2018,"pikeperch","Harvested",3000,"Individual"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"pikeperch","Harvested",1000,"Joint"
9,2018,"perch","Released",6.25,"Joint"
9,2018,"perch","Released",6.25,"Joint"
9,2018,"perch","Released",6.25,"Joint"
9,2018,"perch","Released",6.25,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"pikeperch","Released",875,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Harvested",138.888888888889,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"perch","Released",NA,"Joint"
9,2018,"pikeperch","Released",1125,"Joint"
9,2018,"pikeperch","Released",1125,"Joint"
9,2018,"perch","Released",250,"Joint"
9,2018,"perch","Released",250,"Joint"
9,2018,"perch","Released",250,"Joint"
9,2018,"perch","Released",250,"Joint"
9,2018,"northern pike","Released",3000,"Joint"
9,2018,"northern pike","Released",3000,"Joint"
9,2018,"northern pike","Released",3000,"Joint"
9,2018,"northern pike","Released",3666.66666666667,"Joint"
9,2018,"northern pike","Released",3666.66666666667,"Joint"
9,2018,"northern pike","Released",3666.66666666667,"Joint"
9,2018,"northern pike","Released",2250,"Individual"
9,2018,"northern pike","Released",2750,"Individual"
9,2018,"pikeperch","Harvested",3000,"Individual"
9,2018,"pikeperch","Released",2000,"Individual"
9,2018,"lake trout","Harvested",4000,"Individual"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"northern pike","Released",1555.55555555556,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"perch","Harvested",71.4285714285714,"Joint"
9,2018,"burbot","Harvested",750,"Individual"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"northern pike","Released",2142.85714285714,"Joint"
9,2018,"pikeperch","Released",4000,"Individual"
9,2017,"northern pike","Released",1000,"Individual"
9,2017,"northern pike","Released",1666.66666666667,"Joint"
9,2017,"northern pike","Released",1666.66666666667,"Joint"
9,2017,"northern pike","Released",1666.66666666667,"Joint"
9,2017,"perch","Released",25,"Individual"
9,2017,"northern pike","Released",1000,"Individual"
9,2017,"perch","Harvested",100,"Individual"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",400,"Individual"
9,2017,"roach","Released",166.666666666667,"Joint"
9,2017,"roach","Released",166.666666666667,"Joint"
9,2017,"roach","Released",166.666666666667,"Joint"
9,2017,"roach","Released",166.666666666667,"Joint"
9,2017,"roach","Released",166.666666666667,"Joint"
9,2017,"roach","Released",166.666666666667,"Joint"
9,2017,"common bream","Released",1000,"Joint"
9,2017,"common bream","Released",1000,"Joint"
9,2017,"perch","Released",100,"Individual"
9,2017,"northern pike","Released",1000,"Joint"
9,2017,"northern pike","Released",1000,"Joint"
9,2017,"northern pike","Released",1000,"Joint"
9,2017,"northern pike","Released",1000,"Joint"
9,2017,"perch","Released",60,"Joint"
9,2017,"perch","Released",60,"Joint"
9,2017,"perch","Released",60,"Joint"
9,2017,"perch","Released",60,"Joint"
9,2017,"perch","Released",60,"Joint"
9,2017,"pikeperch","Harvested",2333.33333333333,"Joint"
9,2017,"pikeperch","Harvested",2333.33333333333,"Joint"
9,2017,"pikeperch","Harvested",2333.33333333333,"Joint"
9,2017,"perch","Released",133.333333333333,"Joint"
9,2017,"perch","Released",133.333333333333,"Joint"
9,2017,"perch","Released",133.333333333333,"Joint"
9,2017,"common bream","Released",2000,"Joint"
9,2017,"common bream","Released",2000,"Joint"
9,2017,"pikeperch","Harvested",2333.33333333333,"Joint"
9,2017,"pikeperch","Harvested",2333.33333333333,"Joint"
9,2017,"pikeperch","Harvested",2333.33333333333,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",560,"Joint"
9,2017,"pikeperch","Harvested",2000,"Individual"
9,2017,"northern pike","Released",200,"Individual"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1000,"Joint"
9,2017,"pikeperch","Harvested",1250,"Joint"
9,2017,"pikeperch","Harvested",1250,"Joint"
9,2017,"perch","Released",500,"Individual"
9,2017,"pikeperch","Harvested",750,"Individual"
9,2017,"northern pike","Released",6000,"Individual"
9,2017,"pikeperch","Released",1666.66666666667,"Joint"
9,2017,"pikeperch","Released",1666.66666666667,"Joint"
9,2017,"pikeperch","Released",1666.66666666667,"Joint"
9,2017,"pikeperch","Released",1666.66666666667,"Joint"
9,2017,"pikeperch","Released",1666.66666666667,"Joint"
9,2017,"pikeperch","Released",1666.66666666667,"Joint"
9,2017,"northern pike","Released",5000,"Individual"
9,2017,"pikeperch","Harvested",2000,"Individual"
9,2017,"northern pike","Released",2500,"Individual"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",384.615384615385,"Joint"
9,2017,"pikeperch","Harvested",375,"Joint"
9,2017,"pikeperch","Harvested",375,"Joint"
9,2017,"pikeperch","Harvested",375,"Joint"
9,2017,"pikeperch","Harvested",375,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Released",428.571428571429,"Joint"
9,2017,"pikeperch","Harvested",1500,"Individual"
9,2017,"pikeperch","Harvested",2000,"Joint"
9,2017,"pikeperch","Harvested",2000,"Joint"
9,2017,"perch","Harvested",300,"Individual"
9,2017,"northern pike","Released",3000,"Individual"
9,2017,"pikeperch","Released",1000,"Joint"
9,2017,"pikeperch","Released",1000,"Joint"
9,2017,"tench","Released",2500,"Individual"
9,2017,"pikeperch","Harvested",833.333333333333,"Joint"
9,2017,"pikeperch","Harvested",833.333333333333,"Joint"
9,2017,"pikeperch","Harvested",833.333333333333,"Joint"
9,2017,"pikeperch","Harvested",600,"Joint"
9,2017,"pikeperch","Harvested",600,"Joint"
9,2017,"pikeperch","Harvested",600,"Joint"
9,2017,"pikeperch","Harvested",600,"Joint"
9,2017,"pikeperch","Harvested",600,"Joint"
9,2017,"pikeperch","Released",2222.22222222222,"Joint"
9,2017,"pikeperch","Released",2222.22222222222,"Joint"
9,2017,"pikeperch","Released",2222.22222222222,"Joint"
9,2017,"pikeperch","Released",2222.22222222222,"Joint"
9,2017,"pikeperch","Released",2222.22222222222,"Joint"
9,2017,"pikeperch","Released",2222.22222222222,"Joint"
